ID,CustomerAgeinmonths,Churn1Yes0No,CHIScoreMonth0,CHIScore01,SupportCasesMonth0,SupportCases01,SPMonth0,SP01,Logins01,BlogArticles01,Views01,DaysSinceLastLogin01
4969,5.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,6.0,0.0,0.0,23.0
4970,6.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,7.0
4971,4.0,0.0,11.0,6.0,4.0,4.0,3.0,3.0,5.0,0.0,4.0,6.0
4972,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4973,4.0,0.0,121.0,61.0,5.0,5.0,3.0,3.0,111.0,0.0,0.0,0.0
4974,5.0,0.0,84.0,8.0,4.0,1.0,3.0,0.0,7.0,0.0,7.0,2.0
4975,6.0,0.0,123.0,16.0,4.0,3.0,2.8,0.3,2.0,1.0,620.0,4.0
4976,6.0,0.0,143.0,19.0,1.0,0.0,3.0,0.0,4.0,7.0,99.0,2.0
4977,6.0,0.0,38.0,7.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0
4978,5.0,0.0,154.0,131.0,0.0,1.0,0.0,3.0,42.0,2.0,8.0,2.0
4979,4.0,0.0,28.0,19.0,1.0,1.0,3.0,3.0,12.0,0.0,0.0,0.0
4980,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,6.0,20.0
4981,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4982,5.0,0.0,170.0,38.0,10.0,11.0,3.0,0.0,30.0,5.0,1085.0,2.0
4983,5.0,0.0,143.0,9.0,5.0,7.0,3.0,0.2,27.0,2.0,273.0,0.0
4984,4.0,0.0,96.0,45.0,0.0,0.0,0.0,0.0,5.0,2.0,16.0,2.0
4985,5.0,0.0,87.0,33.0,1.0,1.0,3.0,0.0,64.0,0.0,63.0,1.0
4986,4.0,0.0,99.0,13.0,2.0,1.0,3.5,0.5,8.0,0.0,74.0,0.0
4987,5.0,0.0,22.0,29.0,1.0,0.0,3.0,0.0,8.0,1.0,0.0,3.0
4988,4.0,0.0,30.0,0.0,3.0,3.0,3.0,3.0,68.0,0.0,0.0,0.0
4989,4.0,0.0,88.0,83.0,0.0,0.0,0.0,0.0,70.0,1.0,0.0,1.0
4990,4.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,13.0
4991,4.0,0.0,59.0,0.0,1.0,1.0,3.0,3.0,57.0,0.0,96.0,0.0
4992,5.0,0.0,145.0,30.0,0.0,0.0,0.0,0.0,104.0,0.0,531.0,0.0
4993,5.0,0.0,118.0,20.0,0.0,4.0,0.0,3.0,18.0,5.0,68.0,1.0
4994,5.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,26.0,7.0
4995,5.0,0.0,39.0,2.0,3.0,2.0,3.0,0.0,41.0,0.0,11.0,0.0
4996,5.0,0.0,37.0,20.0,0.0,0.0,0.0,0.0,39.0,0.0,5.0,2.0
4997,5.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,18.0,0.0,0.0,8.0
4998,4.0,0.0,76.0,31.0,1.0,1.0,2.0,1.0,25.0,0.0,514.0,0.0
4999,5.0,0.0,9.0,8.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,3.0
5000,5.0,0.0,5.0,29.0,0.0,1.0,0.0,3.0,6.0,0.0,7.0,4.0
5001,4.0,0.0,86.0,86.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,19.0
5002,5.0,0.0,151.0,5.0,0.0,1.0,0.0,3.0,4.0,3.0,293.0,0.0
5003,5.0,0.0,71.0,30.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
5004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5005,5.0,0.0,120.0,36.0,0.0,1.0,0.0,3.0,7.0,1.0,1389.0,0.0
5006,5.0,0.0,112.0,63.0,0.0,0.0,0.0,0.0,78.0,5.0,0.0,2.0
5007,5.0,0.0,26.0,5.0,4.0,4.0,3.0,3.0,23.0,0.0,13.0,0.0
5008,4.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0
5009,5.0,0.0,75.0,75.0,6.0,5.0,3.0,0.0,94.0,2.0,16.0,21.0
5010,5.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,32.0,0.0,0.0,31.0
5011,4.0,0.0,89.0,6.0,0.0,2.0,0.0,3.0,15.0,1.0,75.0,0.0
5012,5.0,0.0,117.0,20.0,0.0,2.0,0.0,3.0,14.0,4.0,5.0,3.0
5013,5.0,0.0,162.0,137.0,4.0,4.0,2.5,2.5,42.0,1.0,1.0,5.0
5014,5.0,0.0,134.0,90.0,2.0,0.0,2.5,0.5,129.0,16.0,3.0,3.0
5015,4.0,0.0,7.0,7.0,1.0,1.0,3.0,3.0,54.0,0.0,0.0,0.0
5016,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,12.0,0.0,53.0,6.0
5017,4.0,0.0,59.0,44.0,1.0,1.0,3.0,3.0,33.0,1.0,1.0,0.0
5018,5.0,0.0,101.0,50.0,1.0,1.0,3.0,0.0,22.0,5.0,25.0,0.0
5019,5.0,0.0,77.0,42.0,0.0,1.0,0.0,3.0,11.0,0.0,0.0,10.0
5020,4.0,0.0,168.0,7.0,0.0,1.0,0.0,3.0,47.0,5.0,6955.0,0.0
5021,5.0,0.0,56.0,31.0,0.0,1.0,0.0,3.0,42.0,1.0,29.0,3.0
5022,5.0,0.0,81.0,16.0,4.0,4.0,3.0,0.1,17.0,0.0,33.0,3.0
5023,3.0,0.0,103.0,103.0,3.0,3.0,2.3,2.3,60.0,0.0,0.0,0.0
5024,4.0,0.0,5.0,5.0,1.0,1.0,3.0,3.0,70.0,0.0,0.0,0.0
5025,4.0,0.0,68.0,24.0,0.0,0.0,0.0,0.0,15.0,1.0,70.0,0.0
5026,5.0,0.0,61.0,2.0,0.0,4.0,0.0,3.0,27.0,0.0,68.0,3.0
5027,5.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,13.0
5028,5.0,0.0,81.0,71.0,1.0,1.0,3.0,3.0,33.0,4.0,4.0,1.0
5029,4.0,0.0,123.0,5.0,2.0,1.0,3.0,0.0,74.0,1.0,38.0,0.0
5030,5.0,0.0,133.0,62.0,1.0,0.0,3.0,0.0,58.0,5.0,5.0,0.0
5031,4.0,0.0,45.0,45.0,3.0,3.0,3.0,3.0,54.0,0.0,0.0,0.0
5032,5.0,0.0,122.0,6.0,4.0,4.0,3.0,0.1,70.0,0.0,5.0,1.0
5033,5.0,0.0,92.0,31.0,1.0,3.0,3.0,0.0,41.0,2.0,102.0,1.0
5034,5.0,0.0,233.0,208.0,0.0,0.0,0.0,0.0,397.0,11.0,2.0,1.0
5035,5.0,0.0,132.0,132.0,1.0,0.0,3.0,0.0,71.0,0.0,35.0,0.0
5036,5.0,0.0,131.0,7.0,3.0,0.0,3.0,0.7,23.0,4.0,43.0,2.0
5037,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5038,5.0,0.0,101.0,96.0,0.0,1.0,0.0,3.0,35.0,1.0,3.0,13.0
5039,4.0,0.0,75.0,35.0,3.0,3.0,3.0,3.0,63.0,0.0,11.0,3.0
5040,5.0,0.0,0.0,20.0,0.0,2.0,0.0,2.5,12.0,0.0,4.0,3.0
5041,5.0,0.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
5042,5.0,0.0,94.0,21.0,1.0,1.0,3.0,3.0,22.0,1.0,19.0,6.0
5043,5.0,0.0,126.0,47.0,0.0,0.0,0.0,0.0,57.0,2.0,871.0,0.0
5044,5.0,0.0,136.0,63.0,2.0,0.0,3.0,0.0,22.0,8.0,101.0,0.0
5045,5.0,0.0,141.0,10.0,2.0,0.0,3.0,0.0,28.0,4.0,34.0,3.0
5046,4.0,0.0,16.0,0.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,4.0
5047,4.0,0.0,210.0,49.0,4.0,2.0,3.0,0.0,27.0,1.0,0.0,0.0
5048,5.0,0.0,59.0,39.0,2.0,2.0,3.0,3.0,6.0,2.0,0.0,4.0
5049,5.0,0.0,19.0,12.0,3.0,2.0,3.0,0.0,39.0,0.0,8.0,0.0
5050,5.0,0.0,99.0,26.0,2.0,3.0,3.0,0.0,21.0,2.0,27.0,20.0
5051,5.0,0.0,10.0,31.0,0.0,0.0,0.0,0.0,2.0,0.0,97.0,14.0
5052,3.0,1.0,0.0,40.0,0.0,4.0,0.0,3.0,58.0,0.0,254.0,12.0
5053,5.0,0.0,168.0,19.0,3.0,7.0,3.0,0.0,38.0,3.0,28.0,16.0
5054,5.0,0.0,132.0,34.0,9.0,1.0,3.0,0.0,15.0,6.0,126.0,1.0
5055,5.0,0.0,154.0,19.0,5.0,1.0,3.0,0.0,73.0,1.0,121.0,0.0
5056,4.0,0.0,101.0,101.0,1.0,1.0,3.0,3.0,70.0,4.0,0.0,6.0
5057,5.0,0.0,78.0,73.0,6.0,3.0,3.0,0.0,13.0,0.0,9.0,6.0
5058,5.0,0.0,172.0,29.0,11.0,8.0,3.0,0.0,28.0,9.0,59.0,0.0
5059,5.0,0.0,80.0,80.0,2.0,2.0,2.5,2.5,36.0,1.0,0.0,18.0
5060,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5061,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5062,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5063,5.0,0.0,91.0,28.0,0.0,2.0,0.0,3.0,32.0,2.0,52.0,0.0
5064,5.0,0.0,138.0,47.0,0.0,0.0,0.0,0.0,17.0,1.0,1.0,3.0
5065,3.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0
5066,5.0,0.0,18.0,18.0,1.0,1.0,2.0,2.0,9.0,0.0,5.0,6.0
5067,5.0,0.0,24.0,36.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,4.0
5068,4.0,0.0,54.0,54.0,6.0,6.0,3.0,3.0,72.0,0.0,0.0,0.0
5069,5.0,0.0,102.0,6.0,1.0,5.0,3.0,0.2,36.0,1.0,17.0,3.0
5070,5.0,0.0,17.0,38.0,0.0,0.0,0.0,0.0,18.0,0.0,50.0,0.0
5071,3.0,0.0,12.0,12.0,2.0,2.0,3.0,3.0,42.0,0.0,0.0,0.0
5072,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
5073,5.0,0.0,18.0,18.0,3.0,0.0,3.0,0.0,9.0,0.0,0.0,4.0
5074,5.0,0.0,172.0,124.0,7.0,3.0,3.0,0.0,24.0,7.0,613.0,0.0
5075,5.0,0.0,149.0,10.0,0.0,3.0,0.0,3.0,70.0,1.0,644.0,1.0
5076,4.0,0.0,139.0,7.0,2.0,10.0,3.0,0.0,57.0,1.0,284.0,2.0
5077,5.0,0.0,137.0,16.0,0.0,1.0,0.0,3.0,2.0,7.0,9.0,0.0
5078,5.0,0.0,150.0,10.0,0.0,1.0,0.0,0.0,43.0,0.0,906.0,3.0
5079,5.0,0.0,153.0,61.0,1.0,1.0,3.0,0.0,44.0,3.0,908.0,0.0
5080,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,41.0,31.0
5081,5.0,0.0,112.0,52.0,0.0,2.0,0.0,3.0,21.0,1.0,1.0,3.0
5082,3.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0
5083,4.0,0.0,141.0,124.0,0.0,0.0,0.0,0.0,78.0,17.0,49.0,0.0
5084,5.0,0.0,86.0,73.0,3.0,3.0,3.0,3.0,61.0,2.0,7.0,10.0
5085,4.0,0.0,140.0,89.0,6.0,6.0,3.0,3.0,164.0,7.0,1.0,0.0
5086,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,31.0
5087,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0
5088,5.0,0.0,44.0,9.0,0.0,1.0,0.0,3.0,9.0,0.0,80.0,4.0
5089,5.0,0.0,61.0,11.0,0.0,9.0,0.0,3.0,39.0,1.0,166.0,0.0
5090,5.0,0.0,78.0,27.0,3.0,2.0,3.0,0.0,1.0,2.0,2.0,0.0
5091,5.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,17.0
5092,5.0,0.0,77.0,16.0,2.0,2.0,2.5,0.0,7.0,2.0,16.0,1.0
5093,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5094,5.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,10.0,0.0,1.0,14.0
5095,5.0,0.0,122.0,66.0,2.0,2.0,3.0,0.0,23.0,4.0,10.0,1.0
5096,5.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,3.0
5097,5.0,0.0,57.0,28.0,5.0,0.0,3.0,0.0,4.0,1.0,23.0,0.0
5098,5.0,0.0,0.0,6.0,0.0,2.0,0.0,3.0,32.0,0.0,3.0,2.0
5099,5.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0
5100,5.0,0.0,136.0,17.0,0.0,7.0,0.0,3.0,74.0,1.0,288.0,0.0
5101,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0
5102,4.0,0.0,175.0,3.0,1.0,0.0,3.0,0.0,135.0,1.0,11626.0,0.0
5103,5.0,0.0,101.0,45.0,3.0,2.0,3.0,0.0,29.0,3.0,52.0,1.0
5104,5.0,0.0,200.0,195.0,1.0,2.0,3.0,0.0,143.0,2.0,47.0,0.0
5105,4.0,0.0,112.0,41.0,11.0,7.0,3.0,0.0,230.0,0.0,0.0,0.0
5106,5.0,0.0,215.0,23.0,0.0,2.0,0.0,2.5,111.0,6.0,1100.0,0.0
5107,5.0,0.0,148.0,32.0,0.0,2.0,0.0,3.0,44.0,2.0,125.0,2.0
5108,5.0,0.0,149.0,49.0,1.0,1.0,3.0,0.0,53.0,1.0,161.0,2.0
5109,4.0,0.0,125.0,42.0,2.0,0.0,3.0,0.0,57.0,5.0,12.0,0.0
5110,5.0,0.0,155.0,1.0,2.0,9.0,3.0,0.0,103.0,0.0,1.0,0.0
5111,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,7.0
5112,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
5113,5.0,0.0,48.0,6.0,0.0,2.0,0.0,2.5,7.0,0.0,2.0,1.0
5114,4.0,0.0,105.0,60.0,1.0,1.0,3.0,3.0,14.0,0.0,11.0,0.0
5115,5.0,0.0,84.0,84.0,4.0,4.0,3.0,3.0,213.0,0.0,0.0,1.0
5116,4.0,0.0,108.0,25.0,5.0,4.0,3.0,0.0,102.0,0.0,32.0,0.0
5117,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5118,5.0,0.0,198.0,113.0,4.0,4.0,3.0,3.0,170.0,2.0,37.0,1.0
5119,5.0,0.0,70.0,11.0,0.0,0.0,0.0,0.0,61.0,3.0,58.0,2.0
5120,4.0,0.0,129.0,105.0,6.0,5.0,3.0,0.0,80.0,6.0,5.0,0.0
5121,4.0,0.0,149.0,96.0,5.0,4.0,3.0,0.0,52.0,76.0,0.0,0.0
5122,5.0,0.0,113.0,67.0,0.0,15.0,0.0,3.0,9.0,7.0,18.0,0.0
5123,5.0,0.0,55.0,40.0,0.0,1.0,0.0,3.0,7.0,0.0,0.0,9.0
5124,4.0,0.0,22.0,7.0,0.0,0.0,0.0,0.0,17.0,0.0,34.0,0.0
5125,4.0,0.0,178.0,63.0,1.0,0.0,2.0,2.0,37.0,1.0,10.0,1.0
5126,5.0,0.0,35.0,26.0,1.0,5.0,3.0,0.0,66.0,0.0,158.0,0.0
5127,4.0,0.0,145.0,78.0,4.0,4.0,3.0,3.0,6.0,1.0,176.0,0.0
5128,5.0,0.0,92.0,1.0,0.0,3.0,0.0,3.0,11.0,1.0,79.0,9.0
5129,4.0,0.0,143.0,55.0,3.0,2.0,2.7,0.1,60.0,4.0,5.0,0.0
5130,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5131,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5132,5.0,0.0,102.0,8.0,1.0,3.0,3.0,0.0,16.0,0.0,163.0,12.0
5133,4.0,0.0,85.0,70.0,0.0,0.0,0.0,0.0,24.0,3.0,1.0,13.0
5134,5.0,0.0,173.0,25.0,5.0,2.0,2.8,0.2,27.0,1.0,107.0,0.0
5135,5.0,0.0,117.0,20.0,0.0,1.0,0.0,3.0,35.0,1.0,178.0,0.0
5136,4.0,0.0,167.0,162.0,5.0,5.0,3.0,3.0,25.0,3.0,3.0,5.0
5137,4.0,0.0,55.0,26.0,1.0,0.0,3.0,0.0,28.0,1.0,9.0,3.0
5138,4.0,0.0,52.0,37.0,0.0,0.0,0.0,0.0,32.0,1.0,15.0,3.0
5139,5.0,0.0,138.0,0.0,1.0,2.0,3.0,0.0,22.0,0.0,4.0,4.0
5140,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0,34.0
5141,5.0,0.0,149.0,15.0,0.0,5.0,0.0,3.0,21.0,5.0,593.0,2.0
5142,5.0,0.0,86.0,7.0,1.0,2.0,3.0,0.0,2.0,1.0,249.0,2.0
5143,4.0,0.0,131.0,28.0,8.0,5.0,3.0,0.0,10.0,1.0,94.0,0.0
5144,4.0,0.0,97.0,4.0,1.0,0.0,3.0,0.0,32.0,2.0,2.0,0.0
5145,5.0,0.0,56.0,6.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0,13.0
5146,3.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0
5147,5.0,0.0,117.0,62.0,8.0,5.0,3.0,0.0,143.0,0.0,15.0,0.0
5148,5.0,0.0,132.0,17.0,2.0,2.0,3.0,3.0,39.0,8.0,23.0,0.0
5149,4.0,0.0,0.0,5.0,1.0,1.0,3.0,3.0,7.0,0.0,1.0,0.0
5150,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,14.0,0.0,125.0,14.0
5151,4.0,0.0,32.0,12.0,2.0,2.0,3.0,3.0,58.0,0.0,7.0,12.0
5152,4.0,0.0,140.0,109.0,16.0,8.0,3.0,0.0,47.0,2.0,0.0,3.0
5153,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5154,4.0,0.0,60.0,60.0,2.0,2.0,2.5,2.5,52.0,0.0,0.0,0.0
5155,4.0,0.0,91.0,30.0,1.0,1.0,3.0,0.5,5.0,0.0,1.0,4.0
5156,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5157,5.0,0.0,132.0,24.0,2.0,5.0,3.0,0.0,98.0,40.0,2408.0,0.0
5158,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,5.0,20.0
5159,5.0,0.0,121.0,11.0,0.0,5.0,0.0,3.0,63.0,2.0,422.0,0.0
5160,5.0,0.0,108.0,78.0,1.0,4.0,2.0,0.6,38.0,4.0,0.0,16.0
5161,4.0,0.0,203.0,9.0,0.0,5.0,0.0,3.0,16.0,2.0,7.0,0.0
5162,5.0,0.0,97.0,22.0,1.0,1.0,2.0,2.0,20.0,2.0,28.0,0.0
5163,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5164,5.0,0.0,168.0,2.0,0.0,6.0,0.0,3.0,52.0,1.0,49.0,3.0
5165,5.0,0.0,15.0,38.0,0.0,1.0,0.0,3.0,105.0,0.0,64.0,0.0
5166,5.0,0.0,198.0,10.0,1.0,9.0,3.0,0.1,28.0,2.0,716.0,0.0
5167,5.0,0.0,32.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,58.0,4.0
5168,4.0,0.0,20.0,2.0,3.0,3.0,3.0,3.0,6.0,0.0,82.0,3.0
5169,4.0,0.0,97.0,97.0,3.0,3.0,3.0,3.0,106.0,34.0,0.0,34.0
5170,5.0,0.0,43.0,32.0,1.0,2.0,3.0,0.0,18.0,0.0,121.0,9.0
5171,5.0,0.0,103.0,22.0,2.0,7.0,3.0,0.0,17.0,3.0,42.0,0.0
5172,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5173,4.0,0.0,86.0,51.0,0.0,1.0,0.0,3.0,83.0,1.0,13.0,0.0
5174,4.0,0.0,181.0,176.0,1.0,1.0,0.0,0.0,76.0,5.0,0.0,0.0
5175,4.0,0.0,11.0,6.0,3.0,3.0,3.0,3.0,1.0,0.0,12.0,3.0
5176,3.0,0.0,53.0,53.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0
5177,5.0,0.0,68.0,38.0,0.0,3.0,0.0,3.7,18.0,1.0,19.0,0.0
5178,5.0,0.0,87.0,74.0,2.0,2.0,3.0,3.0,26.0,0.0,1.0,2.0
5179,5.0,0.0,12.0,38.0,2.0,17.0,3.0,0.0,29.0,0.0,91.0,11.0
5180,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
5181,5.0,0.0,95.0,28.0,0.0,1.0,0.0,3.0,30.0,0.0,4.0,3.0
5182,5.0,0.0,76.0,55.0,6.0,5.0,3.0,0.0,16.0,0.0,3.0,0.0
5183,5.0,0.0,111.0,85.0,1.0,0.0,3.0,0.0,30.0,2.0,2.0,1.0
5184,4.0,0.0,146.0,146.0,3.0,3.0,3.3,3.3,344.0,2.0,0.0,0.0
5185,4.0,0.0,74.0,74.0,1.0,1.0,2.0,2.0,61.0,0.0,0.0,0.0
5186,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5187,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5188,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,48.0,0.0
5189,4.0,0.0,41.0,93.0,0.0,10.0,0.0,3.0,108.0,0.0,65.0,1.0
5190,5.0,0.0,88.0,56.0,1.0,0.0,3.0,0.0,61.0,1.0,1.0,2.0
5191,5.0,0.0,10.0,11.0,0.0,1.0,0.0,3.0,9.0,0.0,1.0,4.0
5192,3.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0
5193,5.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
5194,3.0,0.0,108.0,108.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0
5195,5.0,0.0,91.0,63.0,4.0,3.0,3.0,3.0,43.0,3.0,45.0,1.0
5196,4.0,0.0,56.0,11.0,5.0,5.0,3.0,3.0,37.0,0.0,89.0,0.0
5197,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,46.0,0.0,85.0,3.0
5198,5.0,0.0,117.0,53.0,0.0,0.0,0.0,0.0,41.0,2.0,3051.0,3.0
5199,5.0,0.0,112.0,46.0,0.0,4.0,0.0,3.0,5.0,1.0,7.0,0.0
5200,5.0,0.0,182.0,5.0,3.0,3.0,3.0,0.0,1.0,1.0,132.0,1.0
5201,5.0,0.0,20.0,31.0,0.0,3.0,0.0,3.0,76.0,0.0,144.0,4.0
5202,3.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,18.0,0.0,0.0,0.0
5203,4.0,0.0,37.0,32.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0
5204,4.0,0.0,91.0,91.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,1.0
5205,5.0,0.0,128.0,25.0,2.0,2.0,3.0,0.0,6.0,0.0,14.0,2.0
5206,5.0,0.0,126.0,29.0,0.0,5.0,0.0,3.0,64.0,1.0,10.0,0.0
5207,5.0,0.0,72.0,67.0,2.0,2.0,3.0,3.0,67.0,1.0,146.0,0.0
5208,5.0,0.0,74.0,29.0,3.0,2.0,3.0,0.0,2.0,4.0,16.0,3.0
5209,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5210,5.0,0.0,52.0,28.0,0.0,0.0,0.0,0.0,38.0,0.0,5.0,0.0
5211,5.0,0.0,63.0,48.0,2.0,1.0,3.0,0.0,34.0,1.0,0.0,1.0
5212,5.0,0.0,140.0,8.0,0.0,2.0,0.0,3.0,36.0,3.0,187.0,1.0
5213,5.0,0.0,48.0,8.0,1.0,6.0,3.0,0.0,56.0,0.0,13.0,0.0
5214,5.0,1.0,51.0,21.0,0.0,0.0,0.0,0.0,24.0,1.0,497.0,21.0
5215,4.0,0.0,91.0,12.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,3.0
5216,3.0,0.0,53.0,53.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0
5217,5.0,0.0,124.0,9.0,8.0,1.0,3.0,0.1,52.0,1.0,10.0,5.0
5218,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5219,4.0,0.0,75.0,75.0,3.0,2.0,2.5,0.5,10.0,2.0,0.0,3.0
5220,5.0,0.0,58.0,53.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0
5221,5.0,0.0,20.0,49.0,0.0,2.0,0.0,3.0,12.0,1.0,0.0,5.0
5222,5.0,0.0,60.0,55.0,1.0,0.0,3.0,0.0,23.0,0.0,14.0,6.0
5223,4.0,0.0,8.0,8.0,0.0,2.0,0.0,3.0,38.0,0.0,21.0,0.0
5224,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5225,4.0,0.0,101.0,86.0,1.0,1.0,0.0,0.0,8.0,1.0,3.0,6.0
5226,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,3.0
5227,5.0,0.0,145.0,21.0,0.0,1.0,0.0,3.0,75.0,2.0,248.0,12.0
5228,5.0,0.0,18.0,13.0,0.0,3.0,0.0,3.3,12.0,0.0,3.0,5.0
5229,5.0,0.0,143.0,2.0,7.0,1.0,3.0,0.0,93.0,2.0,702.0,0.0
5230,5.0,0.0,107.0,56.0,2.0,2.0,3.0,3.0,31.0,4.0,11.0,3.0
5231,5.0,0.0,119.0,119.0,1.0,1.0,3.0,3.0,73.0,2.0,0.0,3.0
5232,4.0,0.0,156.0,61.0,8.0,8.0,3.0,3.0,52.0,0.0,2.0,0.0
5233,5.0,0.0,141.0,77.0,4.0,2.0,2.8,0.3,131.0,1.0,0.0,1.0
5234,5.0,0.0,88.0,83.0,1.0,1.0,3.0,3.0,35.0,2.0,105.0,0.0
5235,5.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,26.0,1.0,27.0,7.0
5236,4.0,0.0,41.0,12.0,0.0,0.0,0.0,0.0,16.0,0.0,9.0,3.0
5237,5.0,0.0,32.0,32.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0
5238,5.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,42.0,0.0,0.0,7.0
5239,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0
5240,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
